customer_id,segment,customer_orders,customer_sales,customer_profit,first_order_date,last_order_date,customer_avg_discount,line_count,loss_line_count,customer_margin,recency_days,customer_avg_order_value,is_repeat_customer,loss_line_rate,customer_label
JS-15940,Home Office,3,291.288,-311.8374,2014-09-21,2016-09-23,0.4666666666666666,3,2,-1.0705466754552195,463,97.096,True,0.6666666666666666,KH-535
BP-11095,Corporate,1,287.976,7.1994,2017-12-13,2017-12-13,0.2,1,0,0.024999999999999998,17,287.976,False,0.0,KH-536
CC-12100,Home Office,1,286.028,32.7894,2014-12-16,2014-12-16,0.1,2,0,0.11463702854266015,1110,286.028,False,0.0,KH-537
BT-11680,Consumer,3,283.32,55.4482,2015-07-09,2017-12-10,0.15000000000000002,4,0,0.19570873923478752,20,94.44,True,0.0,KH-538
TS-21205,Corporate,3,277.068,32.9806,2014-06-09,2017-06-15,0.15000000000000002,4,1,0.11903431648548372,198,92.356,True,0.25,KH-539
EM-14140,Home Office,2,274.856,25.616799999999998,2016-05-30,2017-11-12,0.13333333333333333,3,1,0.09320080332974356,48,137.428,True,0.3333333333333333,KH-540
LS-17230,Consumer,2,273.512,1.2726000000000006,2015-06-16,2015-11-14,0.15,2,1,0.0046528123080523,777,136.756,True,0.5,KH-541
HG-15025,Consumer,1,271.764,48.3136,2017-12-24,2017-12-24,0.1,1,0,0.17777777777777778,6,271.764,False,0.0,KH-542
SC-20695,Corporate,1,270.6,67.65,2016-09-25,2016-09-25,0.0,2,0,0.25,461,270.6,False,0.0,KH-543
GM-14455,Home Office,3,270.408,-36.07,2014-12-31,2017-12-14,0.3333333333333333,3,2,-0.13339102393420313,16,90.13600000000001,True,0.6666666666666666,KH-544
GH-14485,Corporate,2,263.7,-218.9235,2015-10-08,2016-12-08,0.6,2,2,-0.8301990898748578,387,131.85,True,1.0,KH-545
MB-18085,Consumer,2,261.316,-26.1792,2016-03-11,2017-11-16,0.15,2,1,-0.100182154938848,44,130.658,True,0.5,KH-546
JE-15475,Consumer,3,252.07999999999998,75.1832,2015-03-16,2016-12-18,0.0,3,0,0.29825134877816567,377,84.02666666666666,True,0.0,KH-547
BE-11335,Home Office,2,250.92000000000002,90.722,2017-03-23,2017-07-17,0.0,2,0,0.36155746851586157,166,125.46000000000001,True,0.0,KH-548
KB-16315,Consumer,3,246.372,2.358599999999999,2014-08-26,2015-01-31,0.06666666666666667,3,1,0.009573328137937749,1064,82.12400000000001,True,0.3333333333333333,KH-549
KW-16570,Consumer,2,244.98,42.0804,2015-08-07,2015-11-20,0.0,2,0,0.1717707567964732,771,122.49,True,0.0,KH-550
BM-11575,Corporate,3,244.824,28.2595,2015-09-15,2017-05-18,0.35,4,2,0.11542781753422866,226,81.608,True,0.5,KH-551
EH-14005,Home Office,1,241.96,41.1332,2017-09-22,2017-09-22,0.0,1,0,0.17,99,241.96,False,0.0,KH-552
MH-17440,Corporate,1,241.5,0.0,2016-02-08,2016-02-08,0.3,1,0,0.0,691,241.5,False,0.0,KH-553
RD-19900,Consumer,3,241.27,55.7075,2014-11-10,2016-09-24,0.0,4,0,0.23089277572843703,462,80.42333333333333,True,0.0,KH-554
BD-11770,Consumer,1,240.784,30.098,2017-02-06,2017-02-06,0.2,1,0,0.125,327,240.784,False,0.0,KH-555
MV-18190,Consumer,1,239.666,14.098,2016-06-17,2016-06-17,0.15,1,0,0.05882352941176471,561,239.666,False,0.0,KH-556
DS-13030,Home Office,3,237.589,29.022199999999998,2014-07-09,2017-09-28,0.11666666666666665,3,0,0.12215296162701135,93,79.19633333333333,True,0.0,KH-557
HE-14800,Corporate,3,237.25,44.4903,2016-12-05,2017-12-18,0.0,4,0,0.1875249736564805,12,79.08333333333333,True,0.0,KH-558
DL-13315,Consumer,2,236.584,62.5372,2014-01-16,2017-12-08,0.1,2,0,0.26433402089744024,22,118.292,True,0.0,KH-559
DH-13075,Corporate,2,232.792,-3.8230000000000004,2015-03-01,2017-03-28,0.06666666666666667,3,1,-0.016422385648991376,277,116.396,True,0.3333333333333333,KH-560
BK-11260,Consumer,2,232.686,-122.994,2014-12-06,2016-11-11,0.3666666666666667,3,2,-0.5285835847451071,414,116.343,True,0.6666666666666666,KH-561
RB-19570,Consumer,2,229.088,-31.8612,2016-04-28,2016-09-03,0.44999999999999996,2,1,-0.13907843274200307,483,114.544,True,0.5,KH-562
JD-15790,Consumer,1,227.96,36.4736,2016-02-16,2016-02-16,0.0,1,0,0.15999999999999998,683,227.96,False,0.0,KH-563
BN-11515,Consumer,3,225.92000000000002,79.9072,2014-09-17,2017-09-01,0.0,4,0,0.3536968838526912,120,75.30666666666667,True,0.0,KH-564
TM-21490,Consumer,2,224.89800000000002,6.6454,2017-07-27,2017-08-22,0.1,2,0,0.029548506434027868,130,112.44900000000001,True,0.0,KH-565
BM-11785,Consumer,2,221.794,-1.6428000000000011,2014-12-14,2015-10-03,0.35,2,1,-0.00740687304435648,819,110.897,True,0.5,KH-566
JB-15400,Corporate,1,215.976,-2.6997,2017-11-09,2017-11-09,0.2,1,1,-0.0125,51,215.976,False,1.0,KH-567
EM-13825,Corporate,3,212.424,18.7596,2015-05-31,2017-07-20,0.19999999999999998,3,1,0.08831205513501299,163,70.808,True,0.3333333333333333,KH-568
GH-14425,Consumer,2,212.352,51.5724,2014-06-17,2015-12-06,0.1,2,0,0.2428627938517179,755,106.176,True,0.0,KH-569
NG-18355,Corporate,2,210.12,46.6092,2015-09-15,2017-08-18,0.08,5,1,0.2218218161050828,134,105.06,True,0.2,KH-570
RK-19300,Consumer,1,209.67,-13.978,2015-10-12,2015-10-12,0.4,1,1,-0.06666666666666667,810,209.67,False,1.0,KH-571
MM-18280,Corporate,2,206.60399999999998,-18.8976,2016-03-14,2017-09-18,0.1,2,1,-0.09146773537782425,103,103.30199999999999,True,0.5,KH-572
PB-18805,Home Office,1,199.9,39.98,2017-12-05,2017-12-05,0.0,1,0,0.19999999999999998,25,199.9,False,0.0,KH-573
JC-15385,Consumer,1,198.46,99.23,2017-07-08,2017-07-08,0.0,1,0,0.5,175,198.46,False,0.0,KH-574
EN-13780,Consumer,1,197.904,25.9102,2016-06-04,2016-06-04,0.1,2,0,0.1309230738135662,574,197.904,False,0.0,KH-575
TS-21340,Consumer,2,196.03,-314.33619999999996,2014-01-19,2017-05-18,0.35,2,1,-1.6035106871397233,226,98.015,True,0.5,KH-576
MZ-17335,Home Office,2,195.39800000000002,9.5571,2016-10-09,2017-11-30,0.1,2,0,0.04891094074657877,30,97.69900000000001,True,0.0,KH-577
JM-15655,Corporate,1,189.576,9.4788,2017-10-27,2017-10-27,0.2,1,0,0.05,64,189.576,False,0.0,KH-578
DP-13000,Consumer,3,186.238,-30.7033,2014-11-12,2017-08-26,0.3,4,2,-0.16486055477399886,126,62.07933333333333,True,0.5,KH-579
DP-13105,Corporate,1,184.752,-20.7846,2016-09-23,2016-09-23,0.2,1,1,-0.1125,463,184.752,False,1.0,KH-580
HG-14965,Corporate,1,183.84,62.5056,2016-12-18,2016-12-18,0.0,1,0,0.34,377,183.84,False,0.0,KH-581
DL-13495,Corporate,2,183.7,30.2426,2015-12-25,2017-10-15,0.0,2,0,0.16463037561241156,76,91.85,True,0.0,KH-582
AC-10660,Consumer,1,183.372,-7.8588,2014-10-15,2014-10-15,0.3,1,1,-0.04285714285714285,1172,183.372,False,1.0,KH-583
AG-10330,Consumer,1,182.55,-135.087,2017-12-22,2017-12-22,0.5,1,1,-0.7399999999999999,8,182.55,False,1.0,KH-584
PJ-19015,Consumer,4,180.66,-1.6454999999999984,2014-04-07,2017-05-14,0.05,4,1,-0.009108269677847882,230,45.165,True,0.25,KH-585
JF-15415,Consumer,1,177.568,8.8784,2017-09-11,2017-09-11,0.2,1,0,0.04999999999999999,110,177.568,False,0.0,KH-586
JM-16195,Consumer,4,170.70999999999998,41.8617,2014-09-02,2017-09-07,0.0,4,0,0.24522113525862577,114,42.677499999999995,True,0.0,KH-587
GM-14500,Consumer,2,166.004,-7.1823999999999995,2016-05-06,2017-07-21,0.15,2,1,-0.043266427315004456,162,83.002,True,0.5,KH-588
NM-18520,Consumer,4,165.952,23.748899999999992,2015-09-27,2016-12-03,0.44999999999999996,4,3,0.1431070430003856,392,41.488,True,0.75,KH-589
RE-19450,Consumer,2,165.774,-11.8615,2014-06-03,2015-08-15,0.3,2,1,-0.0715522337640402,868,82.887,True,0.5,KH-590
BE-11455,Home Office,2,165.692,27.1635,2015-08-02,2016-05-06,0.1,2,0,0.1639397194795162,603,82.846,True,0.0,KH-591
BD-11635,Consumer,1,164.646,12.8058,2015-12-05,2015-12-05,0.1,1,0,0.07777777777777778,756,164.646,False,0.0,KH-592
HJ-14875,Home Office,1,163.88,40.97,2016-09-20,2016-09-20,0.0,1,0,0.25,466,163.88,False,0.0,KH-593
AO-10810,Corporate,1,161.28,12.096,2016-08-16,2016-08-16,0.2,1,0,0.075,501,161.28,False,0.0,KH-594
TH-21235,Corporate,2,160.185,-48.5565,2014-12-23,2017-05-28,0.35,2,2,-0.30312763367356493,216,80.0925,True,1.0,KH-595
RD-19930,Consumer,2,159.162,-44.5428,2014-10-03,2017-11-18,0.44999999999999996,2,2,-0.27985825762430727,42,79.581,True,1.0,KH-596
MF-18250,Corporate,3,157.086,39.413000000000004,2014-09-15,2015-08-09,0.06666666666666667,3,0,0.25090078046420433,874,52.362,True,0.0,KH-597
LD-17005,Consumer,2,154.41,52.6836,2014-09-29,2016-05-23,0.0,2,0,0.3411929279191762,586,77.205,True,0.0,KH-598
BG-11035,Consumer,1,149.9,40.473,2014-11-05,2014-11-05,0.0,1,0,0.26999999999999996,1151,149.9,False,0.0,KH-599
BP-11230,Consumer,3,145.66,52.4278,2014-04-20,2017-11-21,0.0,3,0,0.35993272003295346,39,48.553333333333335,True,0.0,KH-600
TT-21220,Consumer,1,144.784,10.8588,2015-08-08,2015-08-08,0.2,1,0,0.07500000000000001,875,144.784,False,0.0,KH-601
AS-10630,Home Office,2,142.848,-6.5824,2015-09-03,2016-09-22,0.1,2,1,-0.04607974910394265,464,71.424,True,0.5,KH-602
JP-15460,Corporate,2,141.065,-24.659100000000002,2014-08-24,2017-11-23,0.15,2,1,-0.17480664941693547,37,70.5325,True,0.5,KH-603
BP-11155,Consumer,2,140.79999999999998,28.646,2016-06-28,2017-07-10,0.0,2,0,0.20345170454545458,173,70.39999999999999,True,0.0,KH-604
HM-14980,Consumer,1,139.58,39.0824,2017-04-27,2017-04-27,0.0,1,0,0.27999999999999997,247,139.58,False,0.0,KH-605
JK-15205,Consumer,2,135.816,8.6737,2015-11-20,2017-10-30,0.2,2,1,0.06386360958944454,61,67.908,True,0.5,KH-606
MN-17935,Consumer,1,135.3,37.884,2017-11-26,2017-11-26,0.0,1,0,0.27999999999999997,34,135.3,False,0.0,KH-607
AH-10195,Corporate,1,132.94,-12.5528,2015-03-05,2015-03-05,0.25,2,2,-0.09442455242966752,1031,132.94,False,1.0,KH-608
PO-19180,Home Office,3,131.896,25.2826,2015-11-10,2016-11-13,0.06666666666666667,3,0,0.19168587371868745,412,43.96533333333333,True,0.0,KH-609
DK-13375,Consumer,3,131.73600000000002,1.6332000000000004,2015-12-06,2017-07-27,0.075,4,1,0.012397522317361999,156,43.912000000000006,True,0.25,KH-610
AB-10165,Consumer,2,131.496,38.4984,2014-11-16,2017-03-30,0.15,2,1,0.29277240372330715,275,65.748,True,0.5,KH-611
MR-17545,Home Office,1,129.92,21.112,2014-10-07,2014-10-07,0.2,1,0,0.1625,1180,129.92,False,0.0,KH-612
NB-18580,Corporate,1,129.92,10.3936,2014-10-22,2014-10-22,0.0,1,0,0.08,1165,129.92,False,0.0,KH-613
LH-17020,Consumer,2,128.281,-136.52,2016-11-04,2017-05-05,0.35,2,1,-1.0642261909402015,239,64.1405,True,0.5,KH-614
LS-17245,Consumer,1,126.3,40.416,2017-11-26,2017-11-26,0.0,1,0,0.32,34,126.3,False,0.0,KH-615
MD-17860,Corporate,2,125.78,-38.8934,2014-12-02,2017-05-28,0.39999999999999997,3,2,-0.3092176816664016,216,62.89,True,0.6666666666666666,KH-616
TA-21385,Home Office,2,124.83200000000001,-62.86560000000001,2014-09-12,2016-09-02,0.3,2,1,-0.5036016406049731,484,62.416000000000004,True,0.5,KH-617
YC-21895,Corporate,1,124.41,14.9292,2014-11-17,2014-11-17,0.0,1,0,0.12,1139,124.41,False,0.0,KH-618
AT-10735,Consumer,1,124.36,27.3592,2017-12-17,2017-12-17,0.0,1,0,0.22,13,124.36,False,0.0,KH-619
CR-12625,Home Office,1,121.78,30.445,2016-09-16,2016-09-16,0.0,1,0,0.25,470,121.78,False,0.0,KH-620
JM-15265,Corporate,4,118.2,-46.5604,2014-08-25,2017-11-23,0.15,4,1,-0.393912013536379,37,29.55,True,0.25,KH-621
AM-10360,Corporate,1,115.96,-64.9376,2017-05-28,2017-05-28,0.5,1,1,-0.56,216,115.96,False,1.0,KH-622
SG-20605,Consumer,1,113.92,42.1504,2015-12-06,2015-12-06,0.0,1,0,0.37,755,113.92,False,0.0,KH-623
JD-16060,Consumer,1,107.772,-29.2524,2015-03-23,2015-03-23,0.3,1,1,-0.2714285714285714,1013,107.772,False,1.0,KH-624
FH-14350,Consumer,1,107.53,21.506,2017-02-13,2017-02-13,0.0,1,0,0.2,320,107.53,False,0.0,KH-625
LW-16825,Corporate,2,107.293,-9.3982,2014-11-25,2016-12-25,0.2333333333333333,3,1,-0.08759378524228047,370,53.6465,True,0.3333333333333333,KH-626
KC-16540,Consumer,1,103.056,24.4758,2017-09-24,2017-09-24,0.2,1,0,0.2375,97,103.056,False,0.0,KH-627
TR-21325,Consumer,2,101.33000000000001,43.1822,2014-12-01,2016-09-08,0.0,2,0,0.42615414980755945,478,50.665000000000006,True,0.0,KH-628
PG-18895,Consumer,2,97.672,-73.878,2014-05-11,2016-04-22,0.3,2,1,-0.756388729625686,617,48.836,True,0.5,KH-629
TC-21535,Home Office,2,97.24000000000001,16.3324,2015-06-04,2015-09-19,0.0,2,0,0.16795968737145206,833,48.620000000000005,True,0.0,KH-630
MF-17665,Corporate,3,93.084,21.3204,2016-01-09,2016-11-04,0.13333333333333333,3,0,0.22904473378883589,421,31.028000000000002,True,0.0,KH-631
CR-12820,Home Office,1,89.0664,-17.0274,2017-02-17,2017-02-17,0.32,1,1,-0.19117647058823528,316,89.0664,False,1.0,KH-632
ZD-21925,Consumer,2,87.84,25.3912,2016-04-03,2016-05-05,0.1,2,0,0.28906193078324227,604,43.92,True,0.0,KH-633
EL-13735,Home Office,1,86.62,8.662,2016-04-22,2016-04-22,0.0,1,0,0.1,617,86.62,False,0.0,KH-634
LM-17065,Consumer,1,85.98,22.3548,2014-06-27,2014-06-27,0.0,1,0,0.26,1282,85.98,False,0.0,KH-635
SN-20560,Home Office,2,84.28,24.6488,2015-06-18,2015-09-11,0.1,2,0,0.2924632178452777,841,42.14,True,0.0,KH-636
CD-11980,Consumer,1,82.524,-41.262,2017-03-18,2017-03-18,0.6,1,1,-0.5,287,82.524,False,1.0,KH-637
SC-20680,Home Office,1,82.26,33.7266,2016-11-24,2016-11-24,0.0,1,0,0.4099999999999999,401,82.26,False,0.0,KH-638
GH-14665,Consumer,1,78.8528,-11.596,2017-12-28,2017-12-28,0.32,1,1,-0.14705882352941177,2,78.8528,False,1.0,KH-639
JG-15115,Consumer,1,77.952,12.6672,2015-12-03,2015-12-03,0.2,1,0,0.1625,758,77.952,False,0.0,KH-640
SM-20005,Consumer,1,77.488,-89.9808,2016-11-04,2016-11-04,0.6,2,2,-1.161222382820566,421,77.488,False,1.0,KH-641
RB-19360,Consumer,2,75.56,24.711,2016-05-29,2016-07-14,0.1,2,0,0.3270381154049761,534,37.78,True,0.0,KH-642
ND-18460,Corporate,1,73.915,-45.8273,2014-09-19,2014-09-19,0.5,1,1,-0.62,1198,73.915,False,1.0,KH-643
JB-15925,Consumer,1,72.704,19.0848,2015-12-24,2015-12-24,0.2,1,0,0.26250000000000007,737,72.704,False,0.0,KH-644
RM-19750,Consumer,1,71.97,16.5531,2017-03-06,2017-03-06,0.0,1,0,0.23,299,71.97,False,0.0,KH-645
SS-20140,Corporate,4,71.488,17.1248,2014-11-23,2017-09-18,0.19999999999999998,4,1,0.23954789615040287,103,17.872,True,0.25,KH-646
CA-12310,Corporate,1,70.56,-4.032,2014-07-19,2014-07-19,0.3,1,1,-0.05714285714285714,1260,70.56,False,1.0,KH-647
RM-19675,Home Office,1,69.264,14.6224,2014-11-14,2014-11-14,0.1,1,0,0.21111111111111114,1142,69.264,False,0.0,KH-648
NL-18310,Home Office,2,65.804,15.096599999999999,2015-08-25,2017-11-02,0.1,2,0,0.22941766457966078,58,32.902,True,0.0,KH-649
AS-10240,Consumer,2,63.616,7.604799999999999,2014-03-15,2017-06-21,0.2,2,0,0.11954225352112675,192,31.808,True,0.0,KH-650
SR-20740,Home Office,1,61.584,-6.9282,2015-01-05,2015-01-05,0.2,1,1,-0.1125,1090,61.584,False,1.0,KH-651
FC-14245,Home Office,1,60.84,19.4688,2015-09-19,2015-09-19,0.0,1,0,0.32,833,60.84,False,0.0,KH-652
ML-18040,Corporate,1,60.84,23.1192,2017-03-26,2017-03-26,0.0,1,0,0.37999999999999995,279,60.84,False,0.0,KH-653
CB-12415,Consumer,1,59.99,21.5964,2016-01-23,2016-01-23,0.0,1,0,0.36,707,59.99,False,0.0,KH-654
RD-19585,Consumer,1,57.21,22.0709,2015-10-28,2015-10-28,0.0,2,0,0.38578744974654783,794,57.21,False,0.0,KH-655
CM-12445,Consumer,1,56.686,-14.5764,2016-10-20,2016-10-20,0.3,1,1,-0.2571428571428571,436,56.686,False,1.0,KH-656
RD-19810,Home Office,2,56.14,-16.9212,2017-02-03,2017-10-30,0.3,2,1,-0.3014107588172426,61,28.07,True,0.5,KH-657
HH-15010,Corporate,1,54.928,7.0398,2017-10-19,2017-10-19,0.1,2,1,0.12816414214972327,72,54.928,False,0.5,KH-658
SM-20905,Consumer,1,51.968,10.3936,2016-05-03,2016-05-03,0.2,1,0,0.19999999999999998,606,51.968,False,0.0,KH-659
AR-10570,Consumer,1,51.75,15.525,2016-07-14,2016-07-14,0.0,1,0,0.3,534,51.75,False,0.0,KH-660
BF-10975,Corporate,2,49.056,12.8744,2014-08-01,2015-07-05,0.2,2,0,0.26244292237442923,909,24.528,True,0.0,KH-661
JC-15340,Consumer,1,47.94,2.397,2017-09-07,2017-09-07,0.0,1,0,0.049999999999999996,114,47.94,False,0.0,KH-662
CM-12115,Consumer,2,47.24,13.977,2017-03-31,2017-10-02,0.0,2,0,0.29587214225232855,89,23.62,True,0.0,KH-663
BW-11065,Consumer,1,46.152,12.1149,2015-08-11,2015-08-11,0.2,1,0,0.2625,872,46.152,False,0.0,KH-664
MH-17620,Corporate,1,44.46,14.6718,2015-12-05,2015-12-05,0.0,1,0,0.32999999999999996,756,44.46,False,0.0,KH-665
PT-19090,Consumer,1,43.936,6.0412,2017-10-20,2017-10-20,0.2,1,0,0.1375,71,43.936,False,0.0,KH-666
SB-20290,Corporate,1,42.368,8.4736,2014-09-07,2014-09-07,0.2,1,0,0.19999999999999998,1210,42.368,False,0.0,KH-667
DL-13330,Consumer,1,41.37,17.3754,2017-11-03,2017-11-03,0.0,1,0,0.42,57,41.37,False,0.0,KH-668
TB-21280,Consumer,1,41.37,17.3754,2016-05-26,2016-05-26,0.0,1,0,0.42,583,41.37,False,0.0,KH-669
MG-17650,Home Office,2,41.19199999999999,10.440000000000001,2016-12-12,2017-12-01,0.1,2,0,0.2534472713148185,29,20.595999999999997,True,0.0,KH-670
DA-13450,Home Office,1,37.68,15.8256,2017-01-12,2017-01-12,0.0,1,0,0.42,352,37.68,False,0.0,KH-671
EC-14050,Consumer,1,36.96,11.4576,2017-07-31,2017-07-31,0.0,1,0,0.31,152,36.96,False,0.0,KH-672
GT-14755,Consumer,1,35.544,-0.8886,2015-02-18,2015-02-18,0.2,1,1,-0.025,1046,35.544,False,1.0,KH-673
Co-12640,Consumer,1,32.952,-19.7712,2014-12-27,2014-12-27,0.6,1,1,-0.6000000000000001,1099,32.952,False,1.0,KH-674
ST-20530,Consumer,1,31.984,1.1994,2014-07-14,2014-07-14,0.2,1,0,0.0375,1265,31.984,False,0.0,KH-675
EH-13945,Consumer,2,31.548,12.1002,2015-12-14,2016-11-19,0.3,2,1,0.3835488779003423,406,15.774,True,0.5,KH-676
BT-11485,Home Office,1,30.336,9.48,2016-03-11,2016-03-11,0.2,1,0,0.31250000000000006,659,30.336,False,0.0,KH-677
EM-14065,Consumer,1,30.336,-17.4432,2017-06-04,2017-06-04,0.6,1,1,-0.5750000000000001,209,30.336,False,1.0,KH-678
AA-10375,Consumer,1,28.4,11.076,2015-02-03,2015-02-03,0.0,1,0,0.39,1061,28.4,False,0.0,KH-679
SW-20275,Consumer,1,27.42,11.2422,2017-11-21,2017-11-21,0.0,1,0,0.41,39,27.42,False,0.0,KH-680
CM-12235,Consumer,1,26.94,11.3148,2016-05-26,2016-05-26,0.0,1,0,0.42,583,26.94,False,0.0,KH-681
JF-15190,Consumer,1,25.11,6.5286,2017-04-02,2017-04-02,0.0,1,0,0.26,272,25.11,False,0.0,KH-682
IM-15055,Consumer,1,24.27,8.7372,2016-09-04,2016-09-04,0.0,1,0,0.36,482,24.27,False,0.0,KH-683
CS-12460,Consumer,1,23.99,5.5177,2017-07-03,2017-07-03,0.0,1,0,0.23,180,23.99,False,0.0,KH-684
PL-18925,Home Office,1,22.77,9.7911,2017-12-15,2017-12-15,0.0,1,0,0.43,15,22.77,False,0.0,KH-685
SC-20845,Consumer,1,22.752,7.11,2017-08-21,2017-08-21,0.2,1,0,0.31250000000000006,131,22.752,False,0.0,KH-686
SP-20650,Corporate,1,22.752,-8.532,2016-11-12,2016-11-12,0.6,1,1,-0.375,413,22.752,False,1.0,KH-687
JH-15430,Consumer,1,21.0,5.775,2017-12-25,2017-12-25,0.2,1,0,0.275,5,21.0,False,0.0,KH-688
SS-20515,Home Office,1,20.94,6.0726,2015-07-24,2015-07-24,0.0,1,0,0.29,890,20.94,False,0.0,KH-689
RB-19645,Corporate,1,20.32,3.556,2015-12-18,2015-12-18,0.2,1,0,0.175,743,20.32,False,0.0,KH-690
AG-10390,Consumer,1,19.76,8.2992,2017-09-07,2017-09-07,0.0,1,0,0.42,114,19.76,False,0.0,KH-691
KM-16660,Consumer,1,19.312,3.1382,2016-08-01,2016-08-01,0.2,1,0,0.16249999999999998,516,19.312,False,0.0,KH-692
AB-10255,Home Office,1,18.92,7.3788,2016-12-20,2016-12-20,0.0,1,0,0.38999999999999996,375,18.92,False,0.0,KH-693
JH-15820,Consumer,1,18.176,4.7712,2015-11-21,2015-11-21,0.2,1,0,0.26250000000000007,770,18.176,False,0.0,KH-694
DW-13540,Consumer,1,16.192,-6.8816,2016-02-27,2016-02-27,0.6,1,1,-0.425,672,16.192,False,1.0,KH-695
AB-10150,Consumer,1,15.992,-13.993,2017-11-19,2017-11-19,0.6,1,1,-0.875,41,15.992,False,1.0,KH-696
SC-20440,Corporate,1,14.91,4.6221,2015-09-24,2015-09-24,0.0,1,0,0.31,828,14.91,False,0.0,KH-697
NP-18685,Home Office,1,14.73,4.8609,2015-05-25,2015-05-25,0.0,1,0,0.33,950,14.73,False,0.0,KH-698
AA-10315,Consumer,1,14.56,6.2608,2014-09-15,2014-09-15,0.0,1,0,0.42999999999999994,1202,14.56,False,0.0,KH-699
MZ-17515,Corporate,1,12.544,-9.0944,2016-06-11,2016-06-11,0.6,1,1,-0.725,567,12.544,False,1.0,KH-700
MG-18205,Corporate,1,12.32,1.848,2017-04-10,2017-04-10,0.2,1,0,0.15,264,12.32,False,0.0,KH-701
KB-16600,Corporate,1,9.708,-5.8248,2017-12-09,2017-12-09,0.6,1,1,-0.6,21,9.708,False,1.0,KH-702
CM-12385,Consumer,1,6.464,-4.04,2017-11-23,2017-11-23,0.6,1,1,-0.625,37,6.464,False,1.0,KH-703
EB-14170,Consumer,1,5.312,-1.5936,2014-10-17,2014-10-17,0.6,1,1,-0.3,1170,5.312,False,1.0,KH-704
SV-20815,Corporate,1,4.928,-1.4784,2015-09-21,2015-09-21,0.6,1,1,-0.3,831,4.928,False,1.0,KH-705
AS-10135,Home Office,1,4.18,1.5048,2016-11-13,2016-11-13,0.0,1,0,0.36,412,4.18,False,0.0,KH-706
LB-16735,Consumer,1,1.988,-1.4413,2017-04-26,2017-04-26,0.6,1,1,-0.725,248,1.988,False,1.0,KH-707
