order_id,order_date,ship_date,shipping_days,customer_id,segment,region,state,city,order_sales,order_profit,order_quantity,order_line_count,order_avg_discount,order_has_loss_line,order_loss_line_count,order_margin
CA-2017-154074,2017-08-31,2017-09-02,2,BW-11110,Corporate,West,Washington,Spokane,569.568,7.1196,2,1,0.2,False,0,0.0125
CA-2017-154109,2017-11-06,2017-11-11,5,ML-17410,Consumer,East,Pennsylvania,Philadelphia,127.372,-30.9332,2,1,0.3,True,1,-0.24285714285714285
CA-2017-154123,2017-11-20,2017-11-25,5,SC-20050,Home Office,South,Kentucky,Henderson,27.58,11.5836,2,1,0.0,False,0,0.42000000000000004
CA-2017-154214,2017-03-20,2017-03-25,5,TB-21595,Consumer,Central,Indiana,Columbus,2.91,1.3677,1,1,0.0,False,0,0.47
CA-2017-154907,2017-03-31,2017-04-04,4,DS-13180,Corporate,Central,Texas,Amarillo,205.3328,-36.2352,2,1,0.32,True,1,-0.17647058823529413
CA-2017-155292,2017-10-30,2017-11-01,2,RD-19810,Home Office,South,Kentucky,Richmond,33.94,9.1638,1,1,0.0,False,0,0.27
CA-2017-155621,2017-11-08,2017-11-13,5,KN-16450,Corporate,East,Maryland,Baltimore,274.2,112.422,10,1,0.0,False,0,0.41000000000000003
CA-2017-155642,2017-05-18,2017-05-22,4,BM-11575,Corporate,Central,Illinois,Chicago,24.5,-11.1669,4,2,0.6,True,2,-0.45579183673469387
CA-2017-155705,2017-08-21,2017-08-23,2,NF-18385,Consumer,South,Mississippi,Jackson,866.4,225.264,4,1,0.0,False,0,0.26
CA-2017-155880,2017-03-25,2017-03-31,6,JD-16150,Corporate,Central,Wisconsin,Milwaukee,1986.52,482.5819,11,3,0.0,False,0,0.24292828665203473
CA-2017-155985,2017-03-23,2017-03-25,2,BE-11335,Home Office,West,California,San Francisco,211.84,76.2624,8,1,0.0,False,0,0.36
CA-2017-156237,2017-09-14,2017-09-15,1,PS-18760,Consumer,East,Pennsylvania,Philadelphia,241.308,-24.3552,10,2,0.25,True,1,-0.1009299318713014
CA-2017-156622,2017-11-23,2017-11-26,3,JP-15460,Corporate,Central,Texas,Dallas,127.785,-31.0335,1,1,0.3,True,1,-0.24285714285714285
CA-2017-156776,2017-08-07,2017-08-11,4,JL-15505,Consumer,West,California,Westminster,258.93399999999997,41.423,2,2,0.1,False,0,0.15997512879729972
CA-2017-156895,2017-05-08,2017-05-12,4,DJ-13510,Corporate,East,Pennsylvania,Philadelphia,128.058,-23.7822,3,1,0.3,True,1,-0.18571428571428572
CA-2017-156951,2017-10-01,2017-10-08,7,EB-13840,Corporate,West,Washington,Seattle,451.152,0.0,3,1,0.2,False,0,0.0
CA-2017-156958,2017-12-05,2017-12-06,1,PB-18805,Home Office,West,Washington,Seattle,199.9,39.98,5,1,0.0,False,0,0.19999999999999998
CA-2017-157091,2017-06-26,2017-07-01,5,DB-13405,Consumer,Central,Indiana,La Porte,526.45,31.587,5,1,0.0,False,0,0.06
CA-2017-157252,2017-01-20,2017-01-23,3,CV-12805,Corporate,East,New York,New York City,207.846,2.3094,3,1,0.1,False,0,0.011111111111111112
CA-2017-157350,2017-08-26,2017-09-01,6,DP-13000,Consumer,Central,Illinois,Chicago,64.96,-43.848,5,1,0.6,True,1,-0.675
CA-2017-157448,2017-11-16,2017-11-20,4,LC-16885,Consumer,West,California,Los Angeles,132.35999999999999,28.4592,6,2,0.0,False,0,0.21501359927470537
CA-2017-157854,2017-04-08,2017-04-15,7,DM-13345,Corporate,South,Georgia,Roswell,56.28,15.7584,6,1,0.0,False,0,0.27999999999999997
CA-2017-157931,2017-09-17,2017-09-22,5,MO-17800,Home Office,South,Georgia,Roswell,723.92,188.2192,4,1,0.0,False,0,0.26
CA-2017-157966,2017-03-13,2017-03-13,0,SU-20665,Home Office,Central,Illinois,Chicago,89.768,-2.5648,1,1,0.3,True,1,-0.02857142857142857
CA-2017-157987,2017-09-02,2017-09-06,4,AC-10615,Corporate,East,New York,New York City,1548.476,123.87080000000002,8,3,0.16666666666666666,True,1,0.07999529860327187
CA-2017-158169,2017-08-12,2017-08-15,3,JM-16195,Consumer,West,California,Lake Forest,54.92,19.7712,4,1,0.0,False,0,0.36
CA-2017-158246,2017-11-09,2017-11-11,2,JB-15400,Corporate,West,California,Sunnyvale,215.976,-2.6997,3,1,0.2,True,1,-0.0125
CA-2017-158407,2017-06-04,2017-06-10,6,LW-16990,Corporate,South,North Carolina,Monroe,31.984,1.999,2,1,0.2,False,0,0.0625
CA-2017-158876,2017-11-19,2017-11-21,2,AB-10150,Consumer,Central,Texas,Carrollton,15.992,-13.993,2,1,0.6,True,1,-0.875
CA-2017-158967,2017-12-10,2017-12-12,2,BT-11680,Consumer,South,Florida,Fort Lauderdale,19.104,5.7312,3,1,0.2,False,0,0.30000000000000004
CA-2017-159100,2017-10-16,2017-10-21,5,VP-21760,Corporate,South,Tennessee,Columbia,1875.258,-968.8833,7,1,0.4,True,1,-0.5166666666666666
CA-2017-159149,2017-02-17,2017-02-19,2,CR-12820,Home Office,Central,Texas,Houston,89.0664,-17.0274,1,1,0.32,True,1,-0.19117647058823528
CA-2017-159226,2017-04-25,2017-04-27,2,RL-19615,Consumer,West,California,Los Angeles,344.981,28.4102,7,1,0.15,False,0,0.08235294117647059
CA-2017-159464,2017-05-18,2017-05-19,1,TB-21355,Corporate,South,Georgia,Sandy Springs,302.94,75.735,3,1,0.0,False,0,0.25
CA-2017-159793,2017-08-25,2017-08-29,4,SV-20365,Consumer,East,Pennsylvania,Philadelphia,130.98,-89.0664,2,1,0.5,True,1,-0.68
CA-2017-160045,2017-04-26,2017-04-27,1,LB-16735,Consumer,Central,Texas,Fort Worth,1.988,-1.4413,1,1,0.6,True,1,-0.725
CA-2017-160122,2017-11-18,2017-11-23,5,RD-19930,Consumer,Central,Illinois,Chicago,127.386,-25.4772,2,1,0.3,True,1,-0.2
CA-2017-160927,2017-01-29,2017-01-31,2,TM-21010,Consumer,Central,Iowa,Marion,14.91,4.6221,3,1,0.0,False,0,0.31
CA-2017-161018,2017-11-09,2017-11-11,2,PN-18775,Home Office,East,New York,New York City,96.53,40.5426,7,1,0.0,False,0,0.42
CA-2017-161067,2017-09-03,2017-09-06,3,KB-16405,Home Office,East,New York,New York City,272.565,6.046199999999999,3,2,0.1,True,1,0.02218259864619448
CA-2017-161102,2017-07-31,2017-08-03,3,EC-14050,Consumer,West,California,San Francisco,36.96,11.4576,7,1,0.0,False,0,0.31
CA-2017-161172,2017-03-16,2017-03-16,0,SP-20920,Consumer,East,Ohio,Columbus,51.264,7.6896,6,1,0.2,False,0,0.15
CA-2017-161200,2017-08-06,2017-08-10,4,SV-20365,Consumer,South,Louisiana,Lafayette,161.14000000000001,30.7104,8,2,0.0,False,0,0.1905821025195482
CA-2017-161333,2017-02-02,2017-02-07,5,JL-15835,Consumer,West,California,Los Angeles,86.26,29.3284,2,1,0.0,False,0,0.33999999999999997
CA-2017-161340,2017-05-28,2017-06-01,4,AM-10360,Corporate,East,Ohio,Cleveland,115.96,-64.9376,4,1,0.5,True,1,-0.56
CA-2017-161480,2017-12-25,2017-12-29,4,RA-19285,Consumer,East,New York,New York City,191.984,4.7996,2,1,0.2,False,0,0.024999999999999998
CA-2017-161557,2017-09-03,2017-09-08,5,AG-10900,Consumer,Central,Texas,Dallas,108.4,-105.69,5,1,0.6,True,1,-0.975
CA-2017-161739,2017-11-10,2017-11-15,5,EB-13750,Corporate,Central,Texas,Round Rock,341.96,-427.45,5,1,0.6,True,1,-1.25
CA-2017-161774,2017-05-14,2017-05-15,1,GT-14710,Consumer,Central,Texas,Houston,899.43,-12.849,5,1,0.3,True,1,-0.014285714285714287
CA-2017-161956,2017-08-27,2017-08-29,2,DR-12880,Corporate,West,California,Inglewood,428.74,122.25800000000001,5,2,0.1,False,0,0.2851565051079909
CA-2017-162173,2017-10-26,2017-11-01,6,OT-18730,Consumer,South,Virginia,Virginia Beach,356.85,60.6645,5,1,0.0,False,0,0.16999999999999998
CA-2017-162481,2017-09-25,2017-09-29,4,CT-11995,Consumer,Central,Minnesota,Rochester,269.97,51.2943,3,1,0.0,False,0,0.18999999999999997
CA-2017-162565,2017-12-11,2017-12-11,0,RR-19315,Consumer,Central,Illinois,Aurora,598.1840000000001,-80.9324,3,2,0.44999999999999996,True,2,-0.13529683174407872
CA-2017-162789,2017-09-22,2017-09-24,2,LC-17140,Consumer,East,New York,New York City,12.07,3.9831,1,1,0.0,False,0,0.32999999999999996
CA-2017-162978,2017-05-04,2017-05-09,5,LW-16990,Corporate,West,California,San Francisco,300.904,11.2839,1,1,0.2,False,0,0.0375
CA-2017-163006,2017-06-30,2017-07-04,4,GH-14410,Home Office,Central,Illinois,Chicago,583.282,-189.1592,5,2,0.44999999999999996,True,2,-0.3243014528135619
CA-2017-163020,2017-09-15,2017-09-19,4,MO-17800,Home Office,East,New York,New York City,35.56,12.0904,7,1,0.0,False,0,0.34
CA-2017-163097,2017-08-27,2017-08-31,4,SF-20200,Consumer,West,Arizona,Mesa,120.576,33.1584,8,1,0.2,False,0,0.275
CA-2017-163125,2017-10-09,2017-10-11,2,MB-17305,Consumer,Central,Texas,League City,254.058,-32.6646,3,1,0.3,True,1,-0.1285714285714286
CA-2017-163160,2017-10-13,2017-10-16,3,TS-21610,Consumer,Central,Illinois,Freeport,10.476,-6.8094,3,1,0.6,True,1,-0.6499999999999999
CA-2017-163265,2017-02-16,2017-02-21,5,JS-16030,Consumer,Central,Illinois,Decatur,608.25,-12.2331,4,2,0.44999999999999996,True,2,-0.020111960542540074
CA-2017-163510,2017-12-25,2017-12-28,3,JW-15955,Consumer,South,Kentucky,Louisville,304.45,76.1125,5,1,0.0,False,0,0.25
CA-2017-163818,2017-10-04,2017-10-08,4,PS-18970,Home Office,East,Maryland,Clinton,19.98,8.5914,1,1,0.0,False,0,0.43
CA-2017-163860,2017-12-28,2018-01-01,4,LO-17170,Corporate,Central,Illinois,Peoria,124.3,-7.0356,7,3,0.5,True,3,-0.056601769911504424
CA-2017-164168,2017-11-12,2017-11-18,6,LS-16975,Home Office,Central,Texas,Dallas,22.848,-17.7072,3,1,0.6,True,1,-0.775
CA-2017-164378,2017-07-15,2017-07-18,3,MM-18055,Consumer,East,New York,New York City,664.146,88.5528,6,1,0.1,False,0,0.13333333333333336
CA-2017-164756,2017-09-18,2017-09-22,4,SS-20140,Corporate,South,Georgia,Columbus,20.32,6.9088,4,1,0.0,False,0,0.34
CA-2017-165386,2017-08-03,2017-08-04,1,CM-12190,Consumer,Central,Illinois,Chicago,183.372,-36.6744,2,1,0.3,True,1,-0.19999999999999998
CA-2017-166142,2017-07-15,2017-07-19,4,MM-17260,Consumer,East,Delaware,Wilmington,310.443,-48.7839,3,1,0.3,True,1,-0.15714285714285717
CA-2017-166184,2017-03-24,2017-03-27,3,HR-14830,Corporate,East,New York,New York City,207.846,2.3094,3,1,0.1,False,0,0.011111111111111112
CA-2017-166198,2017-04-21,2017-04-24,3,JW-15955,Consumer,West,Washington,Seattle,162.6,34.146,3,1,0.0,False,0,0.21000000000000002
CA-2017-166436,2017-11-24,2017-11-28,4,TS-21370,Corporate,East,New York,New York City,977.292,173.7408,6,1,0.1,False,0,0.17777777777777778
CA-2017-166695,2017-05-20,2017-05-24,4,CC-12430,Home Office,West,California,Lakewood,525.2520000000001,-93.82560000000001,9,2,0.1,True,1,-0.178629686321994
CA-2017-166849,2017-04-20,2017-04-26,6,SJ-20125,Home Office,Central,Illinois,Chicago,44.4,-52.17,2,1,0.6,True,1,-1.175
CA-2017-166926,2017-12-01,2017-12-08,7,SO-20335,Consumer,West,Washington,Seattle,141.96,41.1684,2,1,0.0,False,0,0.29
CA-2017-167003,2017-05-23,2017-05-29,6,VS-21820,Consumer,West,California,Los Angeles,171.288,-6.4233,3,1,0.2,True,1,-0.0375
CA-2017-167094,2017-10-21,2017-10-22,1,DK-12835,Corporate,West,Oregon,Springfield,478.48,47.848,2,1,0.2,False,0,0.09999999999999999
CA-2017-167381,2017-09-22,2017-09-24,2,EH-14005,Home Office,Central,Michigan,Lansing,241.96,41.1332,2,1,0.0,False,0,0.17
CA-2017-167549,2017-07-25,2017-07-27,2,EM-14200,Home Office,Central,Texas,Dallas,298.116,-4.2588,6,1,0.3,True,1,-0.014285714285714287
CA-2017-167899,2017-05-21,2017-05-26,5,JG-15805,Corporate,East,New York,Auburn,520.05,72.807,5,1,0.0,False,0,0.14
CA-2017-167941,2017-11-06,2017-11-09,3,JF-15565,Consumer,South,North Carolina,Fayetteville,28.272,6.3612,2,1,0.2,False,0,0.225
CA-2017-168193,2017-03-06,2017-03-11,5,RM-19750,Consumer,East,New York,New York City,71.97,16.5531,3,1,0.0,False,0,0.23
CA-2017-168389,2017-12-11,2017-12-17,6,DV-13045,Corporate,South,Florida,Jacksonville,786.659,-432.147,7,2,0.325,True,2,-0.5493447605633445
CA-2017-168396,2017-08-03,2017-08-08,5,BD-11725,Consumer,West,California,San Francisco,123.96,11.1564,3,1,0.0,False,0,0.09
CA-2017-168641,2017-11-24,2017-12-01,7,KA-16525,Consumer,East,New York,New York City,321.568,-16.0784,2,1,0.2,True,1,-0.049999999999999996
CA-2017-168739,2017-05-29,2017-06-05,7,HZ-14950,Consumer,Central,Texas,Houston,65.424,-52.3392,4,1,0.6,True,1,-0.7999999999999999
CA-2017-168837,2017-10-14,2017-10-17,3,JW-15955,Consumer,West,California,Oakland,9.46,3.6894,2,1,0.0,False,0,0.38999999999999996
CA-2017-169054,2017-04-22,2017-04-26,4,MO-17800,Home Office,East,Pennsylvania,Philadelphia,254.352,0.0,3,1,0.2,False,0,0.0
CA-2017-169124,2017-07-03,2017-07-10,7,MB-17305,Consumer,West,California,Citrus Heights,129.39,54.3438,3,1,0.0,False,0,0.42000000000000004
CA-2017-169327,2017-09-02,2017-09-04,2,MH-17290,Home Office,West,California,Los Angeles,511.5,132.99,5,1,0.0,False,0,0.26
CA-2017-169411,2017-12-24,2017-12-29,5,AC-10615,Corporate,East,New York,Rochester,37.93,6.8274,1,1,0.0,False,0,0.18
CA-2017-169439,2017-09-09,2017-09-13,4,LC-17140,Consumer,East,Ohio,Cleveland,66.112,-9.0904,2,1,0.2,True,1,-0.1375
CA-2017-169859,2017-12-14,2017-12-18,4,MP-18175,Home Office,West,California,San Diego,26.25,11.025,3,1,0.0,False,0,0.42000000000000004
CA-2017-169978,2017-12-24,2017-12-28,4,HG-15025,Consumer,East,New York,Oceanside,271.764,48.3136,2,1,0.1,False,0,0.17777777777777778
US-2014-102631,2014-12-13,2014-12-17,4,EB-13840,Corporate,Central,Illinois,Chicago,94.428,-42.4926,3,1,0.6,True,1,-0.45000000000000007
US-2014-106334,2014-12-27,2015-01-02,6,JF-15490,Consumer,West,California,San Francisco,230.28,23.028,3,1,0.2,False,0,0.09999999999999999
US-2014-109162,2014-06-08,2014-06-12,4,KE-16420,Corporate,South,Tennessee,Bristol,170.352,10.647,3,1,0.2,False,0,0.0625
US-2014-110674,2014-02-12,2014-02-18,6,SC-20095,Consumer,West,California,Concord,129.568,-24.294,2,1,0.2,True,1,-0.1875
US-2014-112872,2014-12-06,2014-12-11,5,RC-19960,Consumer,West,Oregon,Springfield,275.49,-170.8038,1,1,0.5,True,1,-0.62
US-2014-112914,2014-09-25,2014-09-30,5,MT-18070,Home Office,Central,Texas,Houston,300.5328,-97.2312,2,1,0.32,True,1,-0.3235294117647059
US-2014-112991,2014-12-10,2014-12-14,4,SH-19975,Corporate,West,Idaho,Caldwell,338.352,4.2294,3,1,0.2,False,0,0.0125
US-2014-114188,2014-05-20,2014-05-22,2,RF-19345,Corporate,East,New Hampshire,Dover,139.86,60.1398,7,1,0.0,False,0,0.42999999999999994
US-2014-114377,2014-11-05,2014-11-05,0,BG-11035,Consumer,South,Virginia,Hampton,149.9,40.473,5,1,0.0,False,0,0.26999999999999996
US-2014-115189,2014-12-30,2015-01-03,4,AR-10345,Corporate,East,Pennsylvania,Philadelphia,523.764,-192.0468,3,1,0.4,True,1,-0.36666666666666664
US-2014-117135,2014-06-21,2014-06-23,2,NP-18325,Consumer,South,Virginia,Waynesboro,104.01,14.5614,1,1,0.0,False,0,0.14
US-2014-117163,2014-01-27,2014-02-02,6,EJ-13720,Consumer,West,California,San Diego,333.0,-16.65,3,1,0.2,True,1,-0.049999999999999996
US-2014-117380,2014-03-28,2014-04-03,6,MP-18175,Home Office,East,Ohio,Springfield,330.588,-143.2548,1,1,0.4,True,1,-0.4333333333333333
US-2014-117744,2014-12-02,2014-12-06,4,MD-17860,Corporate,Central,Texas,Corpus Christi,98.32,-48.778999999999996,10,2,0.6,True,2,-0.49612489829129375
US-2014-117968,2014-08-05,2014-08-07,2,RS-19420,Corporate,East,Connecticut,Meriden,1133.35,294.671,5,1,0.0,False,0,0.26
US-2014-118486,2014-04-06,2014-04-08,2,SD-20485,Home Office,East,Pennsylvania,Philadelphia,154.764,-36.1116,3,1,0.4,True,1,-0.23333333333333334
US-2014-118997,2014-04-08,2014-04-12,4,RA-19885,Corporate,South,Alabama,Decatur,1215.92,316.1392,8,1,0.0,False,0,0.26
US-2014-119081,2014-09-12,2014-09-19,7,TA-21385,Home Office,Central,Kansas,Olathe,40.56,12.9792,2,1,0.0,False,0,0.32
US-2014-120740,2014-04-15,2014-04-15,0,PS-18970,Home Office,West,California,Los Angeles,187.76,76.9816,4,1,0.0,False,0,0.41000000000000003
US-2014-122021,2014-10-15,2014-10-17,2,AC-10660,Consumer,East,Ohio,Parma,183.372,-7.8588,2,1,0.3,True,1,-0.04285714285714285
US-2014-123183,2014-11-19,2014-11-25,6,GR-14560,Corporate,East,Delaware,Wilmington,1025.88,235.9524,6,1,0.0,False,0,0.22999999999999998
US-2014-123519,2014-12-14,2014-12-21,7,SS-20875,Consumer,East,Ohio,Marion,136.53,-52.3365,1,1,0.4,True,1,-0.38333333333333336
US-2014-125521,2014-03-14,2014-03-19,5,CK-12325,Home Office,South,Virginia,Chesapeake,1139.92,284.98,4,1,0.0,False,0,0.25
US-2014-127635,2014-09-14,2014-09-18,4,SC-20260,Corporate,Central,Texas,Corpus Christi,9.96,-6.723,5,1,0.6,True,1,-0.6749999999999999
US-2014-127978,2014-03-03,2014-03-08,5,JS-15595,Corporate,East,Ohio,Columbus,302.45,-199.617,5,1,0.5,True,1,-0.66
US-2014-130379,2014-05-25,2014-05-29,4,JL-15235,Consumer,Central,Illinois,Chicago,29.32,-24.189,2,1,0.6,True,1,-0.825
US-2014-131275,2014-03-18,2014-03-24,6,SC-20050,Home Office,West,California,Burbank,111.0,14.43,2,1,0.0,False,0,0.13
US-2014-131870,2014-09-09,2014-09-11,2,NF-18595,Home Office,East,Ohio,Lancaster,60.672,12.8928,6,1,0.2,False,0,0.2125
US-2014-133130,2014-09-27,2014-10-01,4,TH-21100,Consumer,West,California,San Diego,603.92,45.294,5,1,0.2,False,0,0.075
US-2014-134614,2014-09-20,2014-09-25,5,PF-19165,Consumer,Central,Illinois,Bloomington,617.7,-407.682,6,1,0.5,True,1,-0.66
US-2014-134733,2014-09-23,2014-09-28,5,BM-11650,Corporate,West,California,San Diego,435.999,20.5176,3,1,0.15,False,0,0.047058823529411764
US-2014-137155,2014-11-01,2014-11-05,4,DL-12925,Consumer,East,New York,Long Beach,31.68,9.8208,6,1,0.0,False,0,0.31
US-2014-137869,2014-03-28,2014-04-02,5,CV-12295,Consumer,Central,Iowa,Des Moines,1184.72,106.6248,4,1,0.0,False,0,0.09
US-2014-138247,2014-12-24,2014-12-29,5,BF-11170,Home Office,West,California,Los Angeles,23.99,5.5177,1,1,0.0,False,0,0.23
US-2014-138758,2014-07-07,2014-07-11,4,JL-15835,Consumer,East,Pennsylvania,Philadelphia,241.19400000000002,-34.6598,4,2,0.25,True,1,-0.143700921250114
US-2014-139500,2014-11-16,2014-11-20,4,AB-10165,Consumer,Central,Illinois,Decatur,37.296,-1.0656,2,1,0.3,True,1,-0.028571428571428574
US-2014-140452,2014-12-06,2014-12-10,4,BK-11260,Consumer,Central,Illinois,Chicago,225.726,-125.2212,8,2,0.55,True,2,-0.5547486776002765
US-2014-140914,2014-11-11,2014-11-15,4,BH-11710,Consumer,Central,Illinois,Chicago,808.928,-64.9594,6,2,0.44999999999999996,True,2,-0.08030306776375648
US-2014-141215,2014-06-15,2014-06-21,6,KL-16555,Corporate,Central,Texas,San Antonio,897.862,-75.5522,6,2,0.3,True,2,-0.08414678424969539
US-2014-141257,2014-06-08,2014-06-14,6,CS-11950,Consumer,West,Washington,Seattle,585.552,73.194,3,1,0.2,False,0,0.125
US-2014-143231,2014-12-31,2015-01-03,3,GM-14455,Home Office,East,Massachusetts,Franklin,63.2,23.384,5,1,0.0,False,0,0.37
US-2014-143721,2014-11-23,2014-11-26,3,DK-12835,Corporate,Central,Texas,Houston,155.372,-35.5136,2,1,0.3,True,1,-0.22857142857142854
US-2014-144078,2014-11-25,2014-11-29,4,RB-19435,Consumer,West,California,Los Angeles,725.344,54.4008,4,1,0.2,False,0,0.07499999999999998
US-2014-147606,2014-11-26,2014-12-01,5,JE-15745,Consumer,Central,Texas,Houston,19.3,-14.475,5,1,0.6,True,1,-0.75
US-2014-147627,2014-01-20,2014-01-26,6,HL-15040,Consumer,South,Arkansas,Jonesboro,1106.54,235.84740000000002,7,2,0.0,False,0,0.21313951596869524
US-2014-148194,2014-05-04,2014-05-07,3,BS-11365,Corporate,West,Washington,Seattle,12.18,3.8976,7,1,0.0,False,0,0.32
US-2014-148838,2014-03-17,2014-03-21,4,CP-12340,Corporate,East,New York,New York City,3265.23,-1124.0239,14,3,0.4000000000000001,True,3,-0.3442403444780306
US-2014-150119,2014-04-23,2014-04-27,4,LB-16795,Home Office,East,Ohio,Columbus,585.08,-16.3,8,3,0.26666666666666666,True,2,-0.02785943802556915
US-2014-150434,2014-07-19,2014-07-24,5,CA-12310,Corporate,East,Connecticut,Bristol,70.56,-4.032,1,1,0.3,True,1,-0.05714285714285714
US-2014-151925,2014-09-26,2014-10-01,5,KT-16465,Consumer,West,California,Los Angeles,145.568,0.0,2,1,0.2,False,0,0.0
US-2014-152030,2014-12-26,2014-12-28,2,AD-10180,Home Office,Central,Texas,Houston,600.558,-8.5794,3,1,0.3,True,1,-0.014285714285714285
US-2014-155502,2014-01-26,2014-01-31,5,SD-20485,Home Office,South,Virginia,Alexandria,75.24,35.253,6,2,0.0,False,0,0.46854066985645937
US-2014-155544,2014-03-21,2014-03-25,4,GM-14440,Consumer,South,Tennessee,Knoxville,251.328,-4.328399999999999,6,2,0.2,True,1,-0.01722211611917494
US-2014-156559,2014-08-19,2014-08-26,7,LH-16900,Consumer,South,Arkansas,Jonesboro,638.82,172.4814,9,1,0.0,False,0,0.27
US-2014-157385,2014-11-23,2014-11-25,2,SC-20095,Consumer,West,California,Los Angeles,985.3599999999999,-44.101,7,2,0.2,True,1,-0.044756231225135994
US-2014-159611,2014-12-27,2015-01-01,5,KB-16315,Consumer,East,Ohio,Cleveland,182.352,-18.2352,3,1,0.2,True,1,-0.09999999999999999
US-2014-159618,2014-11-12,2014-11-16,4,DB-12970,Corporate,Central,Texas,Houston,67.9932,-12.9987,1,1,0.32,True,1,-0.19117647058823528
US-2014-159926,2014-11-18,2014-11-22,4,CS-11950,Consumer,East,Pennsylvania,Philadelphia,60.312,5.2773,3,1,0.2,False,0,0.08750000000000001
US-2014-161613,2014-12-01,2014-12-03,2,MC-17605,Corporate,Central,Texas,Houston,674.058,-19.2588,3,1,0.3,True,1,-0.028571428571428574
US-2014-164406,2014-08-15,2014-08-19,4,BD-11605,Consumer,West,California,San Francisco,195.136,-12.196,4,1,0.2,True,1,-0.0625
US-2014-165589,2014-02-18,2014-02-18,0,TB-21595,Consumer,Central,Texas,Lubbock,25.16,-11.322,5,1,0.6,True,1,-0.44999999999999996
US-2014-165659,2014-06-01,2014-06-06,5,LT-17110,Consumer,South,Arkansas,Little Rock,22.2,9.102,6,1,0.0,False,0,0.41000000000000003
US-2014-165862,2014-07-13,2014-07-17,4,GK-14620,Corporate,West,California,Los Angeles,351.216,4.3902,3,1,0.2,False,0,0.0125
US-2014-166310,2014-09-21,2014-09-23,2,JS-15940,Home Office,Central,Texas,Garland,8.544,-7.476,2,1,0.6,True,1,-0.875
US-2014-167738,2014-12-24,2014-12-29,5,JC-16105,Corporate,West,California,Los Angeles,292.272,18.267,6,1,0.2,False,0,0.0625
US-2015-100531,2015-09-27,2015-09-29,2,NM-18520,Consumer,Central,Illinois,Chicago,24.288,-12.7512,3,1,0.6,True,1,-0.525
US-2015-101399,2015-01-17,2015-01-24,7,JS-15940,Home Office,Central,Illinois,Park Ridge,254.744,-312.0614,7,1,0.6,True,1,-1.2249999999999999
US-2015-101511,2015-11-21,2015-11-23,2,JE-15745,Consumer,East,Ohio,Newark,396.802,-11.3372,7,1,0.3,True,1,-0.028571428571428567
US-2015-103471,2015-12-24,2015-12-28,4,JR-15670,Consumer,West,Colorado,Colorado Springs,590.058,-786.744,7,1,0.7,True,1,-1.3333333333333335
US-2015-103996,2015-03-29,2015-03-31,2,RB-19435,Consumer,West,California,San Diego,19.92,9.5616,3,1,0.0,False,0,0.48
US-2015-105676,2015-12-01,2015-12-02,1,NM-18520,Consumer,Central,Texas,Houston,6.688,-4.0128,4,1,0.6,True,1,-0.6000000000000001
US-2015-108966,2015-10-11,2015-10-18,7,SO-20335,Consumer,South,Florida,Fort Lauderdale,957.5775,-383.031,5,1,0.45,True,1,-0.4
US-2015-111927,2015-11-14,2015-11-19,5,LS-17230,Consumer,East,Delaware,Dover,76.14,26.649,3,1,0.0,False,0,0.35000000000000003
US-2015-114839,2015-04-26,2015-04-30,4,PW-19240,Consumer,Central,Texas,Houston,408.422,-5.8346,2,1,0.3,True,1,-0.014285714285714285
US-2015-115238,2015-04-30,2015-05-04,4,JW-15220,Corporate,East,Massachusetts,Lawrence,65.18,27.429000000000002,11,3,0.0,False,0,0.4208192697146364
US-2015-120502,2015-04-13,2015-04-19,6,BT-11395,Corporate,West,California,Los Angeles,37.68,15.8256,2,1,0.0,False,0,0.42
US-2015-122784,2015-07-20,2015-07-27,7,RA-19915,Consumer,Central,Illinois,Highland Park,1298.374,-178.67759999999998,9,2,0.3,True,2,-0.1376164340937203
US-2015-123218,2015-12-20,2015-12-25,5,KD-16345,Consumer,Central,Illinois,Chicago,359.058,-71.8116,3,1,0.3,True,1,-0.2
US-2015-123918,2015-10-15,2015-10-15,0,CG-12520,Consumer,Central,Texas,Dallas,131.376,-95.2476,6,1,0.6,True,1,-0.725
US-2015-123960,2015-06-11,2015-06-16,5,BD-11605,Consumer,South,Louisiana,Monroe,29.16,10.7892,2,1,0.0,False,0,0.37
US-2015-124219,2015-08-07,2015-08-08,1,KW-16570,Consumer,Central,Missouri,Kirkwood,212.94,34.0704,3,1,0.0,False,0,0.16
US-2015-125374,2015-03-23,2015-03-29,6,JD-16060,Consumer,Central,Texas,Houston,107.772,-29.2524,2,1,0.3,True,1,-0.2714285714285714
US-2015-126214,2015-12-21,2015-12-24,3,JS-15880,Consumer,West,Washington,Seattle,1618.37,356.0414,13,1,0.0,False,0,0.22000000000000003
US-2015-126235,2015-10-15,2015-10-15,0,GA-14725,Consumer,Central,Michigan,Mount Pleasant,17.14,6.1704,2,1,0.0,False,0,0.36
US-2015-126753,2015-08-16,2015-08-20,4,SP-20860,Corporate,East,Pennsylvania,Philadelphia,254.352,0.0,3,1,0.2,False,0,0.0
US-2015-126977,2015-09-17,2015-09-23,6,PF-19120,Consumer,East,New York,New York City,6432.388,142.4058,13,3,0.16666666666666666,True,1,0.022138869732360674
US-2015-127040,2015-12-06,2015-12-10,4,SG-20605,Consumer,East,New York,New York City,113.92,42.1504,4,1,0.0,False,0,0.37
