product_id,product_name,sub_category,line_count,orders,customers,total_sales,total_profit,profit_margin,quantity,average_discount,discounted_sales_share,loss_line_count,loss_line_rate,average_order_value,profit_per_order,shipping_days_avg,product_label,classification,classification_rule
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furnishings,7,7,7,136.34400000000002,56.11840000000001,0.4115942028985507,28,0.028571428571428574,0.05797101449275361,0,0.0,19.47771428571429,8.016914285714288,5.285714285714286,"FUR-FU-10002597 - C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000246,Aluminum Document Frame,Furnishings,5,5,5,244.39999999999998,56.212,0.23000000000000004,22,0.08,0.4000000000000001,0,0.0,48.879999999999995,11.2424,4.4,FUR-FU-10000246 - Aluminum Document Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furnishings,5,5,5,563.03,56.303000000000004,0.10000000000000002,13,0.0,0.0,0,0.0,112.606,11.2606,4.4,FUR-FU-10003975 - Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furnishings,4,4,4,138.16,58.0272,0.42000000000000004,22,0.0,0.0,0,0.0,34.54,14.5068,5.0,"FUR-FU-10000771 - Eldon 200 Class Desk Accessories, Smoke",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furnishings,4,4,4,210.912,59.217600000000004,0.28076923076923077,11,0.05,0.23076923076923075,0,0.0,52.728,14.804400000000001,4.5,"FUR-FU-10003464 - Seth Thomas 8 1/2"" Cubicle Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furnishings,6,6,6,197.948,60.470699999999994,0.3054878048780487,17,0.06666666666666667,0.14634146341463417,0,0.0,32.99133333333334,10.078449999999998,3.3333333333333335,FUR-FU-10004864 - Eldon 500 Class Desk Accessories,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002157,Artistic Insta-Plaque,Furnishings,3,3,3,156.8,61.152,0.38999999999999996,10,0.0,0.0,0,0.0,52.26666666666667,20.384,3.6666666666666665,FUR-FU-10002157 - Artistic Insta-Plaque,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furnishings,8,8,8,455.456,61.43360000000001,0.13488372093023257,24,0.22499999999999998,0.6511627906976745,2,0.25,56.932,7.679200000000002,3.625,FUR-FU-10001095 - DAX Black Cherry Wood-Tone Poster Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10003061,"Global Leather Task Chair, Black",Chairs,8,8,8,1448.839,63.8929,0.044099378881987575,19,0.1375,0.7515527950310559,5,0.625,181.104875,7.9866125,3.375,"FUR-CH-10003061 - Global Leather Task Chair, Black",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furnishings,5,5,5,251.76000000000002,65.4576,0.25999999999999995,12,0.0,0.0,0,0.0,50.352000000000004,13.09152,4.2,FUR-FU-10001934 - Magnifier Swing Arm Lamp,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furnishings,3,3,3,260.148,68.46000000000001,0.2631578947368421,8,0.06666666666666667,0.21052631578947367,0,0.0,86.71600000000001,22.820000000000004,3.3333333333333335,FUR-FU-10004093 - Hand-Finished Solid Wood Document Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furnishings,3,3,3,194.68800000000002,68.952,0.35416666666666663,10,0.06666666666666667,0.16666666666666666,0,0.0,64.896,22.983999999999998,5.666666666666667,"FUR-FU-10004245 - Career Cubicle Clock, 8 1/4"", Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furnishings,5,5,5,316.48400000000004,71.11999999999999,0.22471910112359544,20,0.16,0.2696629213483146,1,0.2,63.296800000000005,14.223999999999998,5.0,"FUR-FU-10003799 - Seth Thomas 13 1/2"" Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004351,Staple-based wall hangings,Furnishings,6,6,5,202.592,71.68639999999999,0.3538461538461538,24,0.16666666666666666,0.32692307692307687,1,0.16666666666666666,33.76533333333334,11.947733333333332,3.8333333333333335,FUR-FU-10004351 - Staple-based wall hangings,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furnishings,6,6,6,673.87,72.07849999999999,0.10696202531645568,17,0.06666666666666667,0.3037974683544304,2,0.3333333333333333,112.31166666666667,12.013083333333332,3.3333333333333335,"FUR-FU-10004006 - Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furnishings,3,3,3,253.8,72.333,0.285,11,0.06666666666666667,0.39999999999999997,0,0.0,84.60000000000001,24.111,3.6666666666666665,"FUR-FU-10004017 - Executive Impressions 13"" Chairman Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furnishings,2,2,2,463.79600000000005,73.0232,0.15744680851063828,11,0.1,0.6808510638297872,0,0.0,231.89800000000002,36.5116,6.0,FUR-FU-10003374 - Electrix Fluorescent Magnifier Lamps & Weighted Base,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Chairs,2,2,2,1268.696,73.194,0.057692307692307696,7,0.25,1.0,0,0.0,634.348,36.597,5.5,"FUR-CH-10002758 - Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,6,6,6,1473.2982000000002,73.71539999999999,0.05003427004797805,18,0.19499999999999998,0.794379712131597,2,0.3333333333333333,245.54970000000003,12.285899999999998,4.333333333333333,"FUR-BO-10003441 - Bush Westfield Collection Bookcases, Fully Assembled",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furnishings,8,8,8,216.144,73.944,0.34210526315789475,25,0.1,0.12280701754385963,1,0.125,27.018,9.243,4.125,"FUR-FU-10002445 - DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001889,Ultra Door Pull Handle,Furnishings,6,6,6,265.104,74.7972,0.2821428571428572,27,0.06666666666666667,0.28571428571428575,0,0.0,44.184,12.4662,3.3333333333333335,FUR-FU-10001889 - Ultra Door Pull Handle,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furnishings,4,4,4,216.34,75.346,0.34827586206896555,14,0.2,0.3103448275862069,1,0.25,54.085,18.8365,4.0,FUR-FU-10001085 - 3M Polarizing Light Filter Sleeves,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Chairs,7,7,7,764.6999999999999,76.9798,0.10066666666666667,19,0.21428571428571425,1.0,1,0.14285714285714285,109.24285714285713,10.997114285714286,4.142857142857143,"FUR-CH-10002774 - Global Deluxe Stacking Chair, Gray",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furnishings,5,5,5,168.84,78.256,0.4634920634920635,13,0.04,0.12698412698412698,0,0.0,33.768,15.6512,5.0,FUR-FU-10002671 - Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Chairs,8,8,8,1830.1480000000001,80.97999999999999,0.04424778761061946,30,0.22499999999999998,0.911504424778761,4,0.5,228.76850000000002,10.122499999999999,4.125,"FUR-CH-10004698 - Padded Folding Chairs, Black, 4/Carton",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furnishings,3,3,3,246.64800000000002,81.4512,0.33023255813953484,18,0.06666666666666667,0.18604651162790695,0,0.0,82.21600000000001,27.1504,2.6666666666666665,FUR-FU-10003577 - Nu-Dell Leatherette Frames,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furnishings,4,4,4,581.172,81.568,0.14035087719298245,14,0.25,0.5614035087719298,1,0.25,145.293,20.392,3.5,"FUR-FU-10001986 - Dana Fluorescent Magnifying Lamp, White, 36""",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furnishings,6,6,6,234.784,84.80560000000001,0.3612068965517242,13,0.13333333333333333,0.13793103448275862,1,0.16666666666666666,39.13066666666666,14.134266666666669,4.166666666666667,FUR-FU-10004053 - DAX Two-Tone Silver Metal Document Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furnishings,5,5,5,258.72,87.96480000000001,0.34,22,0.0,0.0,0,0.0,51.74400000000001,17.59296,3.8,"FUR-FU-10000672 - Executive Impressions 10"" Spectator Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000023,Eldon Wave Desk Accessories,Furnishings,9,9,9,236.77800000000002,88.35000000000001,0.373134328358209,45,0.2,0.2288557213930348,2,0.2222222222222222,26.308666666666667,9.816666666666668,5.333333333333333,FUR-FU-10000023 - Eldon Wave Desk Accessories,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furnishings,8,8,8,315.372,88.458,0.28048780487804875,20,0.22499999999999998,0.3902439024390244,2,0.25,39.4215,11.05725,4.75,"FUR-FU-10004270 - Executive Impressions 13"" Clairmont Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Bookcases,6,6,6,11046.609,90.17640000000002,0.00816326530612245,27,0.18333333333333332,1.0,4,0.6666666666666666,1841.1015,15.029400000000003,3.3333333333333335,FUR-BO-10002213 - DMI Eclipse Executive Suite Bookcases,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furnishings,8,8,8,551.448,91.1088,0.16521739130434784,36,0.275,0.4202898550724638,3,0.375,68.931,11.3886,3.5,FUR-FU-10002759 - 12-1/2 Diameter Round Wall Clock,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furnishings,7,7,7,346.788,93.58829999999999,0.26987179487179486,17,0.05714285714285715,0.358974358974359,0,0.0,49.54114285714286,13.369757142857141,3.5714285714285716,"FUR-FU-10004090 - Executive Impressions 14"" Contract Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furnishings,6,6,6,308.99199999999996,94.5152,0.3058823529411765,16,0.13333333333333333,0.7058823529411764,0,0.0,51.49866666666666,15.752533333333332,4.333333333333333,"FUR-FU-10000087 - Executive Impressions 14"" Two-Color Numerals Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furnishings,4,4,4,357.94800000000004,94.76820000000001,0.2647540983606557,13,0.05,0.26229508196721313,0,0.0,89.48700000000001,23.692050000000002,5.25,"FUR-FU-10000521 - Seth Thomas 14"" Putty-Colored Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furnishings,5,5,5,338.98,94.91439999999999,0.27999999999999997,17,0.0,0.0,0,0.0,67.796,18.982879999999998,5.6,FUR-FU-10000397 - Luxo Economy Swing Arm Lamp,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10004147,Hon 4060 Series Tables,Tables,4,4,4,1231.56,96.2856,0.07818181818181819,13,0.2,0.6363636363636365,1,0.25,307.89,24.0714,4.5,FUR-TA-10004147 - Hon 4060 Series Tables,Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furnishings,5,5,5,291.45599999999996,97.152,0.33333333333333337,15,0.04,0.16666666666666669,0,0.0,58.29119999999999,19.4304,4.0,"FUR-FU-10002813 - DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002501,Nu-Dell Executive Frame,Furnishings,6,6,6,409.53600000000006,98.9712,0.2416666666666666,39,0.16666666666666666,0.4444444444444444,1,0.16666666666666666,68.25600000000001,16.4952,3.1666666666666665,FUR-FU-10002501 - Nu-Dell Executive Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furnishings,5,5,5,508.728,99.5808,0.1957446808510638,21,0.12000000000000002,0.46808510638297873,0,0.0,101.7456,19.916159999999998,2.6,"FUR-FU-10003623 - DataProducts Ampli Magnifier Task Lamp, Black,",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,6,6,6,3354.8900000000003,100.21100000000001,0.02987012987012987,18,0.18333333333333335,0.3506493506493506,3,0.5,559.1483333333334,16.701833333333337,4.5,"FUR-TA-10000688 - Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Tables,5,5,5,2297.538,100.97460000000001,0.043949044585987265,19,0.22000000000000003,0.5541401273885351,3,0.6,459.5076,20.194920000000003,3.6,FUR-TA-10002855 - Bevis Round Conference Table Top & Single Column Base,Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furnishings,6,6,5,500.308,101.7868,0.20344827586206896,14,0.16666666666666666,0.3103448275862069,1,0.16666666666666666,83.38466666666666,16.964466666666667,4.0,"FUR-FU-10003039 - Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furnishings,4,4,4,1268.922,106.09020000000001,0.08360655737704918,13,0.05,0.26229508196721313,1,0.25,317.2305,26.522550000000003,4.0,FUR-FU-10004071 - Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Bookcases,3,3,3,802.0740000000001,106.47,0.1327433628318584,14,0.19999999999999998,1.0,0,0.0,267.358,35.49,3.3333333333333335,"FUR-BO-10003894 - Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furnishings,4,4,4,575.46,107.41919999999999,0.18666666666666665,12,0.15,0.2222222222222222,1,0.25,143.865,26.854799999999997,4.0,"FUR-FU-10004748 - Howard Miller 16"" Diameter Gallery Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furnishings,6,6,6,270.84000000000003,108.092,0.3990990990990991,23,0.06666666666666667,0.14414414414414412,0,0.0,45.14000000000001,18.015333333333334,3.6666666666666665,FUR-FU-10001591 - Advantus Panel Wall Certificate Holder - 8.5x11,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Chairs,5,5,5,685.588,115.7354,0.16881188118811882,23,0.12,0.8514851485148516,1,0.2,137.11759999999998,23.14708,3.4,"FUR-CH-10000553 - Metal Folding Chairs, Beige, 4/Carton",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003347,Coloredge Poster Frame,Furnishings,6,6,6,298.2,116.29800000000002,0.39000000000000007,21,0.0,0.0,0,0.0,49.699999999999996,19.383000000000003,3.1666666666666665,FUR-FU-10003347 - Coloredge Poster Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10004886,Bevis Steel Folding Chairs,Chairs,6,6,6,1775.075,117.059,0.06594594594594594,24,0.21666666666666667,1.0,1,0.16666666666666666,295.84583333333336,19.509833333333333,4.666666666666667,FUR-CH-10004886 - Bevis Steel Folding Chairs,Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004973,Flat Face Poster Frame,Furnishings,12,12,12,678.2399999999999,120.9528,0.17833333333333334,51,0.3,0.5555555555555557,5,0.4166666666666667,56.51999999999999,10.0794,4.166666666666667,FUR-FU-10004973 - Flat Face Poster Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furnishings,5,5,5,513.712,123.9264,0.24123711340206186,23,0.2,0.4329896907216495,1,0.2,102.7424,24.78528,4.6,FUR-FU-10000758 - DAX Natural Wood-Tone Poster Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furnishings,3,3,3,702.4399999999999,123.96,0.17647058823529413,14,0.06666666666666667,0.11764705882352942,0,0.0,234.14666666666665,41.32,3.6666666666666665,"FUR-FU-10004845 - Deflect-o EconoMat Nonstudded, No Bevel Mat",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furnishings,7,7,7,1002.3639999999999,124.6058,0.1243119266055046,23,0.028571428571428574,0.22018348623853212,1,0.14285714285714285,143.19485714285713,17.80082857142857,4.142857142857143,FUR-FU-10000747 - Tenex B1-RE Series Chair Mats for Low Pile Carpets,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10004754,"Global Stack Chair with Arms, Black",Chairs,7,7,7,803.464,125.0166,0.15559701492537312,31,0.14285714285714285,0.47761194029850745,2,0.2857142857142857,114.78057142857143,17.859514285714287,3.142857142857143,"FUR-CH-10004754 - Global Stack Chair with Arms, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001473,DAX Wood Document Frame,Furnishings,9,9,9,477.8039999999999,126.316,0.2643678160919541,40,0.1111111111111111,0.25287356321839083,1,0.1111111111111111,53.08933333333332,14.035111111111112,4.111111111111111,FUR-FU-10001473 - DAX Wood Document Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furnishings,2,2,2,479.33799999999997,127.2996,0.2655737704918033,14,0.1,0.5901639344262295,0,0.0,239.66899999999998,63.6498,2.5,"FUR-FU-10004460 - Howard Miller 12"" Round Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furnishings,3,3,3,390.66,132.8244,0.33999999999999997,17,0.0,0.0,0,0.0,130.22,44.2748,5.0,"FUR-FU-10004960 - Seth Thomas 12"" Clock w/ Goldtone Case",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Bookcases,9,9,9,3317.7235,135.5887,0.04086799276672694,34,0.16666666666666663,0.8191681735985533,1,0.1111111111111111,368.6359444444445,15.06541111111111,3.5555555555555554,"FUR-BO-10004015 - Bush Andora Bookcase, Maple/Graphite Gray Finish",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furnishings,6,6,6,775.6120000000001,135.932,0.17525773195876285,20,0.06666666666666667,0.12371134020618556,0,0.0,129.2686666666667,22.65533333333333,3.5,FUR-FU-10003268 - Eldon Radial Chair Mat for Low to Medium Pile Carpets,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furnishings,4,4,4,437.70000000000005,138.3132,0.31599999999999995,18,0.15,0.13333333333333333,1,0.25,109.42500000000001,34.5783,4.25,"FUR-FU-10001588 - Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10003846,Hon Valutask Swivel Chairs,Chairs,4,4,4,1242.0539999999999,139.3524,0.11219512195121951,13,0.07500000000000001,0.3495934959349594,1,0.25,310.51349999999996,34.8381,2.75,FUR-CH-10003846 - Hon Valutask Swivel Chairs,Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004018,Tensor Computer Mounted Lamp,Furnishings,8,8,8,536.04,144.7308,0.27,36,0.0,0.0,0,0.0,67.005,18.09135,3.625,FUR-FU-10004018 - Tensor Computer Mounted Lamp,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,5,5,5,1119.195,147.0942,0.13142857142857145,22,0.16999999999999998,0.37662337662337664,1,0.2,223.839,29.41884,2.6,FUR-BO-10001519 - O'Sullivan 3-Shelf Heavy-Duty Bookcases,Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furnishings,2,2,2,786.9,147.9372,0.188,14,0.4,1.0,1,0.5,393.45,73.9686,4.0,FUR-FU-10003930 - Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furnishings,7,7,7,2267.9719999999998,148.372,0.06542056074766356,25,0.14285714285714285,0.6728971962616823,0,0.0,323.996,21.196,4.428571428571429,"FUR-FU-10001488 - Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furnishings,4,4,4,1010.7819999999999,150.542,0.14893617021276598,10,0.05,0.25531914893617025,0,0.0,252.69549999999998,37.6355,5.25,"FUR-FU-10004017 - Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10003606,SAFCO Folding Chair Trolley,Chairs,3,3,3,705.32,151.3232,0.21454545454545454,6,0.16666666666666666,0.2727272727272727,1,0.3333333333333333,235.10666666666668,50.44106666666667,3.3333333333333335,FUR-CH-10003606 - SAFCO Folding Chair Trolley,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Chairs,6,6,6,1842.268,155.372,0.08433734939759037,20,0.18333333333333335,0.8192771084337349,2,0.3333333333333333,307.04466666666667,25.895333333333337,4.166666666666667,FUR-CH-10003199 - Office Star - Contemporary Task Swivel Chair,Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furnishings,6,6,6,467.072,162.0512,0.3469512195121951,17,0.06666666666666667,0.14634146341463417,0,0.0,77.84533333333333,27.008533333333332,4.833333333333333,"FUR-FU-10002878 - Seth Thomas 14"" Day/Date Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002045,"Executive Impressions 14""",Furnishings,4,4,4,377.90999999999997,166.28040000000001,0.44000000000000006,17,0.0,0.0,0,0.0,94.47749999999999,41.570100000000004,5.25,"FUR-FU-10002045 - Executive Impressions 14""",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Chairs,4,4,4,881.192,170.8512,0.19388646288209607,26,0.15,0.43231441048034935,1,0.25,220.298,42.7128,3.75,"FUR-CH-10001797 - Safco Chair Connectors, 6/Carton",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furnishings,6,6,6,1322.1699999999998,172.246,0.1302752293577982,24,0.13333333333333333,0.12844036697247707,1,0.16666666666666666,220.36166666666665,28.707666666666668,5.333333333333333,"FUR-FU-10003708 - Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001876,"Computer Room Manger, 14""",Furnishings,7,7,7,636.608,179.2896,0.28163265306122454,22,0.14285714285714285,0.48979591836734704,0,0.0,90.94399999999999,25.6128,4.0,"FUR-FU-10001876 - Computer Room Manger, 14""",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000076,24-Hour Round Wall Clock,Furnishings,6,6,6,487.51200000000006,180.0198,0.3692622950819672,27,0.06666666666666667,0.4262295081967213,0,0.0,81.25200000000001,30.0033,3.3333333333333335,FUR-FU-10000076 - 24-Hour Round Wall Clock,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
